area,promotion_bureau,commune,type,中国,韓国,台湾,香港,シンガポール,マレーシア,タイ,インド,インドネシア,フィリピン,ベトナム,ロシア,イギリス,フランス,ドイツ,アメリカ,カナダ,オーストラリア,その他
道南,渡島,鹿部町,宿泊客延数,2595,25,69,505,0,89,0,0,26,0,0,0,0,0,0,0,0,0,0,3309,8716,0.380,,,,,
道南,渡島,森町,宿泊客数,2555,0,4932,311,26,44,67,0,0,0,0,0,0,0,0,0,0,0,0,7935,4752,1.670,,,,,
道南,渡島,森町,宿泊客延数,2555,0,4932,311,26,44,67,0,0,0,0,0,0,0,0,0,0,0,0,7935,5630,1.409,,,,,
道南,渡島,八雲町,宿泊客数,4,1,0,6,16,0,0,0,0,0,0,0,0,1,0,0,0,1,0,29,13,2.231,,,,,
道南,渡島,八雲町,宿泊客延数,4,1,0,6,16,0,0,0,0,0,0,0,0,1,0,0,0,1,0,29,13,2.231,,,,,
道南,渡島,長万部町,宿泊客数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,,,,,
道南,渡島,長万部町,宿泊客延数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,,,,,
道南,檜山,江差町,宿泊客数,12,1,6,2,2,1,0,0,0,0,0,0,2,0,0,1,0,1,12,40,22,1.818,,,,,
道南,檜山,江差町,宿泊客延数,12,1,8,2,2,1,0,0,0,0,0,0,4,0,0,1,0,1,12,44,40,1.100,,,,,
道南,檜山,上ノ国町,宿泊客数,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,11,1,11.000,,,,,
道南,檜山,上ノ国町,宿泊客延数,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,11,1,11.000,,,,,
道南,檜山,厚沢部町,宿泊客数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,,,,,
道南,檜山,厚沢部町,宿泊客延数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,,,,,
道南,檜山,乙部町,宿泊客数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.000,,,,,
道南,檜山,乙部町,宿泊客延数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.000,,,,,
道南,檜山,奥尻町,宿泊客数,3,0,15,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2,15.500,,,,,
道南,檜山,奥尻町,宿泊客延数,3,0,15,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,8,3.875,,,,,
道南,檜山,今金町,宿泊客数,3,0,12,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,20,0,0.000,,,,,
道南,檜山,今金町,宿泊客延数,6,0,14,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,30,0,0.000,,,,,
道南,檜山,せたな町,宿泊客数,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,37,17,2.176,,,,,
道南,檜山,せたな町,宿泊客延数,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,38,24,1.583,,,,,
道北,上川,旭川市,宿泊客数,25325,2711,16342,8970,6866,1237,5907,21,1714,237,13,324,278,178,184,1555,336,937,2844,75979,41732,1.821,,,,,
道北,上川,旭川市,宿泊客延数,27610,3044,18128,10263,7449,1375,6852,25,1767,264,13,330,372,246,214,2104,417,1432,4297,86202,48667,1.771,,,,,
道北,上川,士別市,宿泊客数,4,16,0,0,0,0,0,0,0,0,0,14,0,1,7,9,2,1,6,60,117,0.513,,,,,
道北,上川,士別市,宿泊客延数,4,43,0,0,0,0,0,0,0,0,0,56,0,2,18,10,4,1,24,162,269,0.602,,,,,
道北,上川,名寄市,宿泊客数,0,3,44,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,59,97,0.608,,,,,
道北,上川,名寄市,宿泊客延数,0,15,88,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,30,163,136,1.199,,,,,
道北,上川,富良野市,宿泊客数,11379,2216,6789,9312,4912,857,2422,115,602,398,116,29,155,128,90,824,189,5704,5962,52199,35360,1.476,,,,,
道北,上川,富良野市,宿泊客延数,18990,3938,10759,15029,6957,1353,3539,195,943,609,200,93,305,319,259,1682,339,14798,9218,89525,61800,1.449,,,,,
